"","id","year","rep","trail_crossing_count","road_count","powerlines_poly_count","road_residence","locations","true"
"2115","03",2018,115,0,0,0,0,25,0
"2116","03",2018,116,0,0,0,0,25,0
"2117","03",2018,117,1,0,0,0,25,0
"2118","03",2018,118,0,0,0,0,25,0
"2119","03",2018,119,2,0,0,0,25,0
"2120","03",2018,120,1,0,0,11,25,0
"2121","03",2018,121,1,0,0,0,25,0
"2122","03",2018,122,2,0,0,1,25,0
"2123","03",2018,123,0,2,0,0,25,0
"2124","03",2018,124,0,1,0,1,25,0
"2125","03",2018,125,1,0,0,0,25,0
"2126","03",2018,126,2,0,0,0,25,0
"2127","03",2018,127,2,1,0,6,25,0
"2128","03",2018,128,3,0,0,2,25,0
"2129","03",2018,129,0,1,0,12,25,0
"2130","03",2018,130,3,0,0,0,25,0
"2131","03",2018,131,3,1,0,7,25,0
"2132","03",2018,132,2,0,0,0,25,0
"2133","03",2018,133,0,0,0,0,25,0
"2134","03",2018,134,0,2,0,1,25,0
"2135","03",2018,135,1,0,0,0,25,0
"2136","03",2018,136,1,0,0,0,25,0
"2137","03",2018,137,3,0,0,0,25,0
"2138","03",2018,138,0,0,0,0,25,0
"2139","03",2018,139,0,0,0,0,25,0
"2140","03",2018,140,0,0,0,0,25,0
"2141","03",2018,141,0,5,0,3,25,0
"2142","03",2018,142,2,0,0,0,25,0
"2143","03",2018,143,0,0,0,0,25,0
"2144","03",2018,144,0,1,0,1,25,0
"2145","03",2018,145,0,1,0,7,25,0
"2146","03",2018,146,2,0,1,0,25,0
"2147","03",2018,147,0,0,0,0,25,0
"2148","03",2018,148,0,0,0,0,25,0
"2149","03",2018,149,1,0,0,0,25,0
"2150","03",2018,150,2,1,0,1,25,0
"2151","03",2018,151,0,1,0,5,25,0
"2152","03",2018,152,0,3,0,0,25,0
"2153","03",2018,153,1,0,0,0,25,0
"2154","03",2018,154,1,0,0,0,25,0
"2155","03",2018,155,1,0,0,0,25,0
"2156","03",2018,156,1,1,0,0,25,0
"2157","03",2018,157,1,0,0,0,25,0
"2158","03",2018,158,0,0,0,0,25,0
"2159","03",2018,159,0,1,0,0,25,0
"2160","03",2018,160,0,3,0,11,25,0
"2161","03",2018,161,0,0,0,0,25,0
"2162","03",2018,162,1,1,0,1,25,0
"2163","03",2018,163,0,1,0,1,25,0
"2164","03",2018,164,0,3,0,3,25,0
"2165","03",2018,165,1,0,0,0,25,0
"2166","03",2018,166,0,2,0,6,25,0
"2167","03",2018,167,1,0,0,0,25,0
"2168","03",2018,168,0,1,0,1,25,0
"2169","03",2018,169,1,0,0,0,25,0
"2170","03",2018,170,1,0,0,0,25,0
"2171","03",2018,171,5,0,0,0,25,0
"2172","03",2018,172,0,0,0,7,25,0
"2173","03",2018,173,2,1,0,0,25,0
"2174","03",2018,174,1,0,0,0,25,0
"2175","03",2018,175,0,0,0,0,25,0
"2176","03",2018,176,0,4,0,0,25,0
"2177","03",2018,177,0,1,0,0,25,0
"2178","03",2018,178,0,5,0,0,25,0
"2179","03",2018,179,1,0,0,0,25,0
"2180","03",2018,180,0,1,0,0,25,0
"2181","03",2018,181,1,0,0,0,25,0
"2182","03",2018,182,0,0,0,0,25,0
"2183","03",2018,183,0,0,0,0,25,0
"2184","03",2018,184,0,0,0,1,25,0
"2185","03",2018,185,2,0,0,0,25,0
"2186","03",2018,186,0,0,0,0,25,0
"2187","03",2018,187,1,0,0,0,25,0
"2188","03",2018,188,0,1,0,5,25,0
"2189","03",2018,189,0,2,1,5,25,0
"2190","03",2018,190,0,0,0,0,25,0
"2191","03",2018,191,0,3,0,0,25,0
"2192","03",2018,192,5,0,0,0,25,0
"2193","03",2018,193,0,1,0,0,25,0
"2194","03",2018,194,1,0,0,0,25,0
"2195","03",2018,195,1,0,0,0,25,0
"2196","03",2018,196,0,1,0,0,25,0
"2197","03",2018,197,0,0,0,0,25,0
"2198","03",2018,198,0,0,0,0,25,0
"2199","03",2018,199,0,2,0,0,25,0
"2200","03",2018,200,0,1,0,0,25,0
"2201","03",2018,201,0,1,0,0,25,0
"2202","03",2018,202,2,0,0,0,25,0
"2203","03",2018,203,0,4,0,5,25,0
"2204","03",2018,204,2,0,0,0,25,0
"2205","03",2018,205,0,0,0,2,25,0
"2206","03",2018,206,0,8,0,1,25,0
"2207","03",2018,207,0,0,0,0,25,0
"2208","03",2018,208,0,1,0,7,25,0
"2209","03",2018,209,1,0,0,0,25,0
"2210","03",2018,210,0,1,0,2,25,0
"2211","03",2018,211,0,3,0,0,25,0
"2212","03",2018,212,0,0,0,0,25,0
"2213","03",2018,213,0,1,0,0,25,0
"2214","03",2018,214,0,0,0,0,25,0
"2215","03",2018,215,2,0,0,0,25,0
"2216","03",2018,216,0,4,0,0,25,0
"2217","03",2018,217,0,0,0,0,25,0
"2218","03",2018,218,0,3,0,0,25,0
"2219","03",2018,219,3,0,0,0,25,0
"2220","03",2018,220,3,0,0,0,25,0
"2221","03",2018,221,0,1,0,7,25,0
"2222","03",2018,222,3,0,0,0,25,0
"2223","03",2018,223,0,0,0,0,25,0
"2224","03",2018,224,0,3,0,1,25,0
"2225","03",2018,225,0,5,0,2,25,0
"2226","03",2018,226,0,2,1,6,25,0
"2227","03",2018,227,0,6,0,0,25,0
"2228","03",2018,228,1,0,0,0,25,0
"2229","03",2018,229,2,0,0,10,25,0
"2230","03",2018,230,0,0,0,0,25,0
"2231","03",2018,231,1,1,0,0,25,0
"2232","03",2018,232,1,0,0,0,25,0
"2233","03",2018,233,0,0,0,0,25,0
"2234","03",2018,234,0,2,0,12,25,0
"2235","03",2018,235,1,2,0,2,25,0
"2236","03",2018,236,2,0,0,0,25,0
"2237","03",2018,237,2,1,0,1,25,0
"2238","03",2018,238,0,0,0,0,25,0
"2239","03",2018,239,0,0,0,0,25,0
"2240","03",2018,240,0,1,0,1,25,0
"2241","03",2018,241,1,1,0,5,25,0
"2242","03",2018,242,1,0,0,0,25,0
"2243","03",2018,243,0,2,0,11,25,0
"2244","03",2018,244,2,0,0,0,25,0
"2245","03",2018,245,2,1,0,10,25,0
"2246","03",2018,246,0,2,1,5,25,0
"2247","03",2018,247,4,0,0,0,25,0
"2248","03",2018,248,3,0,0,10,25,0
"2249","03",2018,249,0,1,0,0,25,0
"2250","03",2018,250,0,5,1,0,25,0
"2251","03",2018,251,1,1,0,12,25,0
"2252","03",2018,252,2,0,0,0,25,0
"2253","03",2018,253,0,7,0,1,25,0
"2254","03",2018,254,1,0,0,0,25,0
"2255","03",2018,255,0,1,0,0,25,0
"2256","03",2018,256,1,1,0,12,25,0
"2257","03",2018,257,0,0,0,0,25,0
"2258","03",2018,258,0,0,0,0,25,0
"2259","03",2018,259,1,0,0,0,25,0
"2260","03",2018,260,2,1,0,6,25,0
"2261","03",2018,261,2,0,0,0,25,0
"2262","03",2018,262,1,0,0,0,25,0
"2263","03",2018,263,1,1,0,0,25,0
"2264","03",2018,264,1,0,0,0,25,0
"2265","03",2018,265,0,2,0,6,25,0
"2266","03",2018,266,2,0,0,0,25,0
"2267","03",2018,267,1,1,0,0,25,0
"2268","03",2018,268,1,1,0,0,25,0
"2269","03",2018,269,0,0,0,0,25,0
"2270","03",2018,270,0,2,1,1,25,0
"2271","03",2018,271,0,0,0,0,25,0
"2272","03",2018,272,0,0,0,0,25,0
"2273","03",2018,273,1,1,0,5,25,0
"2274","03",2018,274,3,0,0,0,25,0
"2275","03",2018,275,0,0,0,0,25,0
"2276","03",2018,276,0,0,0,1,25,0
"2277","03",2018,277,0,0,0,0,25,0
"2278","03",2018,278,0,0,0,0,25,0
"2279","03",2018,279,2,0,0,0,25,0
"2280","03",2018,280,3,0,0,0,25,0
"2281","03",2018,281,0,0,0,0,25,0
"2282","03",2018,282,1,1,0,11,25,0
"2283","03",2018,283,0,0,0,0,25,0
"2284","03",2018,284,1,1,0,0,25,0
"2285","03",2018,285,0,0,0,0,25,0
"2286","03",2018,286,1,2,0,5,25,0
"2287","03",2018,287,2,1,0,10,25,0
"2288","03",2018,288,1,0,0,0,25,0
"2289","03",2018,289,0,0,0,1,25,0
"2290","03",2018,290,0,0,0,0,25,0
"2291","03",2018,291,2,2,0,1,25,0
"2292","03",2018,292,1,0,1,0,25,0
"2293","03",2018,293,3,0,0,0,25,0
"2294","03",2018,294,0,2,0,7,25,0
"2295","03",2018,295,0,1,0,0,25,0
"2296","03",2018,296,1,0,0,5,25,0
"2297","03",2018,297,0,0,0,3,25,0
"2298","03",2018,298,0,0,0,0,25,0
"2299","03",2018,299,0,2,0,1,25,0
"2300","03",2018,300,1,2,0,10,25,0
"2301","03",2018,301,0,0,0,0,25,0
"2302","03",2018,302,1,0,0,11,25,0
"2303","03",2018,303,1,0,0,0,25,0
"2304","03",2018,304,0,0,0,0,25,0
"2305","03",2018,305,1,1,0,1,25,0
"2306","03",2018,306,1,6,0,6,25,0
"2307","03",2018,307,0,1,0,0,25,0
"2308","03",2018,308,0,2,0,1,25,0
"2309","03",2018,309,1,2,0,5,25,0
"2310","03",2018,310,0,4,0,0,25,0
"2311","03",2018,311,0,1,0,0,25,0
"2312","03",2018,312,0,0,0,0,25,0
"2313","03",2018,313,1,1,0,12,25,0
"2314","03",2018,314,2,0,0,1,25,0
"2315","03",2018,315,0,0,0,0,25,0
"2316","03",2018,316,0,2,0,1,25,0
"2317","03",2018,317,0,2,0,0,25,0
"2318","03",2018,318,0,0,0,0,25,0
"2319","03",2018,319,0,3,0,1,25,0
"2320","03",2018,320,0,0,0,0,25,0
"2321","03",2018,321,1,1,0,0,25,0
"2322","03",2018,322,0,1,0,1,25,0
"2323","03",2018,323,2,0,0,0,25,0
"2324","03",2018,324,1,0,0,0,25,0
"2325","03",2018,325,1,0,0,0,25,0
"2326","03",2018,326,1,0,0,0,25,0
"2327","03",2018,327,0,0,0,0,25,0
"2328","03",2018,328,1,0,0,0,25,0
"2329","03",2018,329,0,1,0,0,25,0
"2330","03",2018,330,0,1,0,0,25,0
"2331","03",2018,331,1,0,0,0,25,0
"2332","03",2018,332,0,6,10,0,25,0
"2333","03",2018,333,0,0,0,1,25,0
"2334","03",2018,334,0,1,0,10,25,0
"2335","03",2018,335,2,0,1,0,25,0
"2336","03",2018,336,2,0,0,0,25,0
"2337","03",2018,337,0,0,0,10,25,0
"2338","03",2018,338,1,0,0,0,25,0
"2339","03",2018,339,0,0,0,1,25,0
"2340","03",2018,340,1,0,0,0,25,0
"2341","03",2018,341,2,0,0,0,25,0
"2342","03",2018,342,0,1,0,0,25,0
"2343","03",2018,343,0,0,0,0,25,0
"2344","03",2018,344,1,1,0,0,25,0
"2345","03",2018,345,2,0,0,0,25,0
"2346","03",2018,346,0,2,1,5,25,0
"2347","03",2018,347,0,0,0,0,25,0
"2348","03",2018,348,0,1,0,0,25,0
"2349","03",2018,349,1,0,0,0,25,0
"2350","03",2018,350,0,7,0,0,25,0
"2351","03",2018,351,0,0,0,0,25,0
"2352","03",2018,352,0,0,0,7,25,0
"2353","03",2018,353,0,0,0,0,25,0
"2354","03",2018,354,0,0,0,0,25,0
"2355","03",2018,355,0,0,0,0,25,0
"2356","03",2018,356,0,1,0,10,25,0
"2357","03",2018,357,0,5,0,5,25,0
"2358","03",2018,358,0,3,0,0,25,0
"2359","03",2018,359,0,1,0,2,25,0
"2360","03",2018,360,0,3,0,10,25,0
"2361","03",2018,361,0,1,0,0,25,0
"2362","03",2018,362,3,0,0,0,25,0
"2363","03",2018,363,2,0,0,0,25,0
"2364","03",2018,364,2,0,0,0,25,0
"2365","03",2018,365,0,7,0,5,25,0
"2366","03",2018,366,0,0,0,0,25,0
"2367","03",2018,367,2,0,0,0,25,0
"2368","03",2018,368,2,0,0,0,25,0
"2369","03",2018,369,0,1,0,2,25,0
"2370","03",2018,370,0,0,0,0,25,0
"2371","03",2018,371,0,1,0,10,25,0
"2372","03",2018,372,0,0,0,0,25,0
"2373","03",2018,373,1,0,0,0,25,0
"2374","03",2018,374,0,3,0,0,25,0
"2375","03",2018,375,5,1,0,11,25,0
"2376","03",2018,376,0,1,0,10,25,0
"2377","03",2018,377,0,3,0,1,25,0
"2378","03",2018,378,2,0,0,0,25,0
"2379","03",2018,379,0,0,0,0,25,0
"2380","03",2018,380,2,0,0,0,25,0
"2381","03",2018,381,0,0,0,0,25,0
"2382","03",2018,382,0,7,1,0,25,0
"2383","03",2018,383,0,0,0,5,25,0
"2384","03",2018,384,0,0,0,0,25,0
"2385","03",2018,385,0,1,0,1,25,0
"2386","03",2018,386,0,0,0,0,25,0
"2387","03",2018,387,0,0,0,6,25,0
"2388","03",2018,388,2,0,0,0,25,0
"2389","03",2018,389,2,1,0,5,25,0
"2390","03",2018,390,3,0,0,0,25,0
"2391","03",2018,391,0,0,0,0,25,0
"2392","03",2018,392,2,0,0,0,25,0
"2393","03",2018,393,1,0,0,0,25,0
"2394","03",2018,394,1,1,0,2,25,0
"2395","03",2018,395,2,0,0,0,25,0
"2396","03",2018,396,2,1,0,2,25,0
"2397","03",2018,397,1,2,0,11,25,0
"2398","03",2018,398,2,0,0,0,25,0
"2399","03",2018,399,1,2,0,17,25,0
"2400","03",2018,400,1,5,0,0,25,0
"2401","03",2018,401,1,0,0,0,25,0
"2402","03",2018,402,0,0,0,0,25,0
"2403","03",2018,403,1,0,0,0,25,0
"2404","03",2018,404,1,0,0,0,25,0
"2405","03",2018,405,2,0,0,0,25,0
"2406","03",2018,406,1,0,0,0,25,0
"2407","03",2018,407,0,3,0,0,25,0
"2408","03",2018,408,1,0,0,0,25,0
"2409","03",2018,409,1,0,0,0,25,0
"2410","03",2018,410,1,0,0,0,25,0
"2411","03",2018,411,0,0,0,0,25,0
"2412","03",2018,412,0,1,0,11,25,0
"2413","03",2018,413,0,1,0,0,25,0
"2414","03",2018,414,0,0,0,0,25,0
"2415","03",2018,415,1,0,0,0,25,0
"2416","03",2018,416,1,4,1,1,25,0
"2417","03",2018,417,1,0,0,0,25,0
"2418","03",2018,418,0,5,0,10,25,0
"2419","03",2018,419,0,0,0,0,25,0
"2420","03",2018,420,0,0,0,0,25,0
"2421","03",2018,421,0,1,0,16,25,0
"2422","03",2018,422,1,0,2,5,25,0
"2423","03",2018,423,0,0,0,0,25,0
"2424","03",2018,424,0,3,0,5,25,0
"2425","03",2018,425,0,1,0,0,25,0
"2426","03",2018,426,1,1,0,0,25,0
"2427","03",2018,427,0,1,0,0,25,0
"2428","03",2018,428,2,0,0,0,25,0
"2429","03",2018,429,1,0,0,0,25,0
"2430","03",2018,430,6,0,1,0,25,0
"2431","03",2018,431,2,0,0,0,25,0
"2432","03",2018,432,1,0,0,0,25,0
"2433","03",2018,433,3,0,0,0,25,0
"2434","03",2018,434,2,0,0,0,25,0
"2435","03",2018,435,0,0,0,0,25,0
"2436","03",2018,436,1,0,0,0,25,0
"2437","03",2018,437,0,2,0,1,25,0
"2438","03",2018,438,4,0,0,0,25,0
"2439","03",2018,439,1,1,0,7,25,0
"2440","03",2018,440,1,0,0,0,25,0
"2441","03",2018,441,0,6,0,5,25,0
"2442","03",2018,442,1,1,1,2,25,0
"2443","03",2018,443,0,5,0,1,25,0
"2444","03",2018,444,1,0,0,0,25,0
"2445","03",2018,445,0,0,0,0,25,0
"2446","03",2018,446,1,0,0,0,25,0
"2447","03",2018,447,1,0,0,0,25,0
"2448","03",2018,448,1,1,0,0,25,0
"2449","03",2018,449,0,0,0,0,25,0
"2450","03",2018,450,2,0,0,0,25,0
"2451","03",2018,451,0,3,0,5,25,0
"2452","03",2018,452,0,0,0,0,25,0
"2453","03",2018,453,0,0,0,0,25,0
"2454","03",2018,454,2,0,0,0,25,0
"2455","03",2018,455,0,0,0,7,25,0
"2456","03",2018,456,1,0,0,0,25,0
"2457","03",2018,457,5,0,0,0,25,0
"2458","03",2018,458,1,0,0,0,25,0
"2459","03",2018,459,2,0,0,10,25,0
"2460","03",2018,460,1,0,0,0,25,0
"2461","03",2018,461,0,0,0,0,25,0
"2462","03",2018,462,4,0,0,0,25,0
"2463","03",2018,463,0,2,10,1,25,0
"2464","03",2018,464,1,1,0,10,25,0
"2465","03",2018,465,1,0,0,11,25,0
"2466","03",2018,466,0,0,0,7,25,0
"2467","03",2018,467,1,0,0,0,25,0
"2468","03",2018,468,0,1,0,10,25,0
"2469","03",2018,469,0,0,0,0,25,0
"2470","03",2018,470,1,0,0,7,25,0
"2471","03",2018,471,0,3,0,1,25,0
"2472","03",2018,472,1,0,0,0,25,0
"2473","03",2018,473,1,0,0,0,25,0
"2474","03",2018,474,0,1,0,1,25,0
"2475","03",2018,475,0,3,0,0,25,0
"2476","03",2018,476,5,0,0,7,25,0
"2477","03",2018,477,3,0,0,11,25,0
"2478","03",2018,478,0,0,0,0,25,0
"2479","03",2018,479,2,0,0,0,25,0
"2480","03",2018,480,1,0,0,0,25,0
"2481","03",2018,481,1,0,0,0,25,0
"2482","03",2018,482,2,0,0,0,25,0
"2483","03",2018,483,2,0,0,1,25,0
"2484","03",2018,484,0,0,0,0,25,0
"2485","03",2018,485,0,11,0,1,25,0
"2486","03",2018,486,0,1,0,0,25,0
"2487","03",2018,487,1,0,0,0,25,0
"2488","03",2018,488,1,0,0,0,25,0
"2489","03",2018,489,1,0,0,0,25,0
"2490","03",2018,490,0,1,0,2,25,0
"2491","03",2018,491,0,3,0,0,25,0
"2492","03",2018,492,2,0,0,7,25,0
"2493","03",2018,493,3,0,0,0,25,0
"2494","03",2018,494,0,2,0,5,25,0
"2495","03",2018,495,1,2,0,0,25,0
"2496","03",2018,496,1,1,0,0,25,0
"2497","03",2018,497,0,0,0,0,25,0
"2498","03",2018,498,1,0,0,0,25,0
"2499","03",2018,499,1,0,0,0,25,0
"2500","03",2018,500,0,0,0,0,25,0
"2501","03",2018,501,0,1,0,1,25,0
"2502","03",2018,502,1,0,0,0,25,0
"2503","03",2018,503,1,0,0,0,25,0
"2504","03",2018,504,1,0,0,0,25,0
"2505","03",2018,505,1,1,5,7,25,0
"2506","03",2018,506,1,0,0,0,25,0
"2507","03",2018,507,5,0,0,0,25,0
"2508","03",2018,508,0,3,0,5,25,0
"2509","03",2018,509,0,0,0,0,25,0
"2510","03",2018,510,1,4,5,2,25,0
"2511","03",2018,511,2,0,0,0,25,0
"2512","03",2018,512,1,0,0,0,25,0
"2513","03",2018,513,0,0,0,0,25,0
"2514","03",2018,514,3,0,0,0,25,0
"2515","03",2018,515,1,2,0,3,25,0
"2516","03",2018,516,0,1,0,11,25,0
"2517","03",2018,517,11,0,0,0,25,0
"2518","03",2018,518,0,2,0,6,25,0
"2519","03",2018,519,0,1,0,5,25,0
"2520","03",2018,520,2,0,0,0,25,0
"2521","03",2018,521,0,0,0,0,25,0
"2522","03",2018,522,8,0,0,0,25,0
"2523","03",2018,523,1,0,0,0,25,0
"2524","03",2018,524,0,0,0,0,25,0
"2525","03",2018,525,0,5,0,2,25,0
"2526","03",2018,526,1,0,0,0,25,0
"2527","03",2018,527,0,0,0,0,25,0
"2528","03",2018,528,0,0,0,0,25,0
"2529","03",2018,529,0,0,0,0,25,0
"2530","03",2018,530,0,0,0,0,25,0
"2531","03",2018,531,2,0,0,5,25,0
"2532","03",2018,532,0,6,0,0,25,0
"2533","03",2018,533,0,0,0,0,25,0
"2534","03",2018,534,2,0,0,0,25,0
"2535","03",2018,535,1,2,0,6,25,0
"2536","03",2018,536,2,0,0,0,25,0
"2537","03",2018,537,6,0,0,0,25,0
"2538","03",2018,538,0,0,0,0,25,0
"2539","03",2018,539,2,0,0,0,25,0
"2540","03",2018,540,1,1,1,7,25,0
"2541","03",2018,541,0,0,0,0,25,0
"2542","03",2018,542,0,0,0,0,25,0
"2543","03",2018,543,0,0,0,0,25,0
"2544","03",2018,544,1,0,0,2,25,0
"2545","03",2018,545,0,1,0,0,25,0
"2546","03",2018,546,1,0,0,0,25,0
"2547","03",2018,547,3,0,0,0,25,0
"2548","03",2018,548,2,0,0,0,25,0
"2549","03",2018,549,4,1,0,1,25,0
"2550","03",2018,550,3,0,0,5,25,0
"2551","03",2018,551,1,7,1,0,25,0
"2552","03",2018,552,2,0,0,0,25,0
"2553","03",2018,553,1,0,0,0,25,0
"2554","03",2018,554,1,0,0,2,25,0
"2555","03",2018,555,0,4,0,1,25,0
"2556","03",2018,556,0,0,0,0,25,0
"2557","03",2018,557,5,1,0,6,25,0
"2558","03",2018,558,0,2,0,11,25,0
"2559","03",2018,559,0,6,0,5,25,0
"2560","03",2018,560,1,5,0,6,25,0
"2561","03",2018,561,1,0,0,0,25,0
"2562","03",2018,562,0,0,0,0,25,0
"2563","03",2018,563,6,0,0,0,25,0
"2564","03",2018,564,2,0,0,0,25,0
"2565","03",2018,565,0,3,1,0,25,0
"2566","03",2018,566,3,0,0,0,25,0
"2567","03",2018,567,1,1,0,0,25,0
"2568","03",2018,568,2,1,0,1,25,0
"2569","03",2018,569,3,0,0,0,25,0
"2570","03",2018,570,0,2,0,0,25,0
"2571","03",2018,571,1,0,0,0,25,0
"2572","03",2018,572,0,1,0,0,25,0
"2573","03",2018,573,0,0,0,0,25,0
"2574","03",2018,574,0,0,0,0,25,0
"2575","03",2018,575,1,0,0,0,25,0
"2576","03",2018,576,1,2,0,6,25,0
"2577","03",2018,577,1,0,0,0,25,0
"2578","03",2018,578,0,0,0,0,25,0
"2579","03",2018,579,0,4,0,2,25,0
"2580","03",2018,580,1,0,0,0,25,0
"2581","03",2018,581,0,0,0,0,25,0
"2582","03",2018,582,0,4,1,1,25,0
"2583","03",2018,583,0,0,0,0,25,0
"2584","03",2018,584,2,0,0,5,25,0
"2585","03",2018,585,4,0,0,0,25,0
"2586","03",2018,586,0,0,0,5,25,0
"2587","03",2018,587,0,2,0,0,25,0
"2588","03",2018,588,2,0,0,0,25,0
"2589","03",2018,589,2,0,0,0,25,0
"2590","03",2018,590,0,5,0,17,25,0
"2591","03",2018,591,0,0,0,0,25,0
"2592","03",2018,592,3,0,0,0,25,0
"2593","03",2018,593,1,0,0,0,25,0
"2594","03",2018,594,0,0,0,0,25,0
"2595","03",2018,595,0,1,0,0,25,0
"2596","03",2018,596,0,3,1,0,25,0
"2597","03",2018,597,2,0,0,0,25,0
"2598","03",2018,598,0,2,0,0,25,0
"2599","03",2018,599,2,0,0,0,25,0
"2600","03",2018,600,3,0,0,0,25,0
"2601","03",2018,601,2,0,0,0,25,0
"2602","03",2018,602,2,0,0,0,25,0
"2603","03",2018,603,2,0,0,0,25,0
"2604","03",2018,604,1,7,0,11,25,0
